2026-04-29 10:30:00 | INFO | a_stock | 日志初始化完成：run_id=20260429_103000, log_dir=logs, reject_file=logs/rejects_20260429_103000.csv, raw_bad_rows_file=logs/raw_bad_rows_20260429_103000.jsonl
2026-04-29 10:30:00 | INFO | a_stock | run_scan 启动
2026-04-29 10:30:02 | INFO | a_stock | 使用股票池缓存：1463 只
2026-04-29 10:30:02 | INFO | a_stock | watchlist_refresh 使用今日 watchlist 扫描：56 只
2026-04-29 10:30:02 | WARNING | a_stock | 板块过滤失败：cannot import name 'filter_universe_by_strong_sector' from 'core.sector' (/Users/liujunying/Downloads/project/my-first/core/sector.py)
2026-04-29 10:30:02 | WARNING | a_stock | 周线过滤失败：cannot import name 'filter_by_weekly_trend' from 'core.weekly' (/Users/liujunying/Downloads/project/my-first/core/weekly.py)
2026-04-29 10:30:02 | INFO | a_stock | 新浪实时批次 1/1 完成：请求 56，有效 56，缺失 0
2026-04-29 10:30:02 | INFO | a_stock | 实时行情刷新完成：{'requested': 56, 'success': 56, 'failed': 0, 'batches': 1, 'empty_response': 0, 'parse_failed': 0, 'written': 56, 'success_rate': 1.0}
2026-04-29 10:30:02 | INFO | a_stock | 扫描阶段只读本地 stock_daily 缓存，不远程拉历史K
2026-04-29 10:30:02 | INFO | a_stock | reject 603083 score_too_low score=68
2026-04-29 10:30:02 | INFO | a_stock | reject 002080 score_too_low score=66
2026-04-29 10:30:02 | INFO | a_stock | reject 300054 score_too_low score=68
2026-04-29 10:30:03 | INFO | a_stock | reject 301511 score_too_low score=66
2026-04-29 10:30:03 | INFO | a_stock | reject 000762 score_too_low score=69
2026-04-29 10:30:03 | INFO | a_stock | reject 688180 score_too_low score=67
2026-04-29 10:30:03 | INFO | a_stock | reject 603118 score_too_low score=69
2026-04-29 10:30:03 | INFO | a_stock | reject 300693 score_too_low score=66
2026-04-29 10:30:03 | INFO | a_stock | reject 000628 score_too_low score=68
2026-04-29 10:30:03 | INFO | a_stock | reject 688485 score_too_low score=68
2026-04-29 10:30:03 | INFO | a_stock | reject 002468 score_too_low score=67
2026-04-29 10:30:03 | INFO | a_stock | reject 301389 score_too_low score=61
2026-04-29 10:30:03 | INFO | a_stock | reject 301099 score_too_low score=64
2026-04-29 10:30:03 | INFO | a_stock | reject 002859 score_too_low score=59
2026-04-29 10:30:03 | INFO | a_stock | reject 300681 score_too_low score=67
2026-04-29 10:30:03 | INFO | a_stock | reject 300201 score_too_low score=66
2026-04-29 10:30:04 | INFO | a_stock | reject 003026 score_too_low score=64
2026-04-29 10:30:04 | INFO | a_stock | reject 603336 score_too_low score=67
2026-04-29 10:30:04 | INFO | a_stock | 扫描报告：universe=56 processed=56 skipped=18 candidates=38
